Label,Text
Valid,"- Permen dot yang beredar di seluruh dunia telah menjadi berita utama, tetapi satu perkara yang jelas tidak ada di radar polis: Ini adalah makanan luar negeri yang dihasilkan di China dengan nombor izin edar. Hasil ujian di Balai Laboratorium Narkoba BNN di Malang, Ny, mendapati bahawa permen dot yang berisi bahan-bahan seperti Dextrose Monihydrat, D-Sorbitol, Sucrose, dan Beta Laktose semuanya aman untuk dimakan, lapor MALANGTIMES. ""Negatif tidak ditemukan kandungan narkotika,"" kata ketua BNN dalam satu kenyataan. ""Ini hasil ujian resmi dan muncul langsung oleh Humas BNN Pusat dengan surat klarifikasi nomor B/BK-1/III/2017/Humas pada 09 Maret 2017,"" jelas ketua BNN Kabupaten Malang, AKBP. I Made Arjana. Hasil ujian menunjukkan bahawa permen dot selamat untuk dimakan, tetapi tidak ada yang benar-benar yakin. ""Modus peredaran narkoba memang semakin canggih, bahkan beberapa kasus jenis makanan sering dijadikan modus oleh sindikat narkotika,"" kata I Made. (Kemas kini: Permen dot yang terdapat di Ohio dan Connecticut telah dijumpai di sana."
Valid,"- Permen dot yang dijual di sekolah di Surabaya telah disiram dengan tindakan antisipasi dan polis mengatakan mereka menyita barang tersebut, lapor LIcom. ""Jadi begini, razia ini dilakukan sebagai langkah antisipasi karena permen dot diduga mengandung narkoba. Sementara ini kita sita barangnya,"" kata Kasatpol PP Surabaya, Irvan Widyanto. Foto yang diedarkan di media sosial menunjukkan permen bermerk ""Permen Keras"" dengan izin edar dl 224409003077. Permen itu dijual di Surabaya dari Jakarta."
Valid,"- Berita buruk bagi orang-orang di Jawa Timur yang menganggap mereka mendapat permen dot yang tercemar -- dan sekarang ternyata permen yang dimaksud selamat. Ternyata, ujian yang dilakukan oleh BNNP Jatim pada sampel permen dot yang diduga mengandung zat kimia berbahaya atau dadah tidak menimbulkan ancaman bagi kesihatan, lapor Cbs News. Namun, ujian menunjukkan permen itu tidak mengandung narkotika atau psikotropik, dan Bdp memberi amaran bahawa penyakit kanker mungkin dapat terjadi. Dan permen dot mungkin tidak mempunyai penawar. Namun, jika anda mengambilnya dalam jangka panjang, ia boleh menyebabkan penyakit barah. (Inilah yang dikatakan oleh seorang perokok mengenai permen dot."
Valid,#NAME?
Valid,"- Ketua Badan Narkotika Jawa Timur mengatakan bahawa dia tidak ingin melihat permen dot yang didakwa mengandung dadah, tetapi dia ""terkejut"" dengan berita itu. ""Hasil ujian lab ini sudah konvensional, bahwa permen dot yang sempat menghebohkan Surabaya ini tidak mengandung narkoba,"" katanya kepada wartawan di Surabaya, per Politico. ""Jadi, masyarakat jangan terlalu cemas dengan isu permen dot yang mengandung narkoba. "" Namun, dia tidak akan mengatakan apakah ""orang tua harus waspada terhadap kandungan zat pewarna pada permen dot dan jajan anak-anak. "" Namun, dia menambahkan bahawa hasil dari BNN dan BPOM pusat sudah cukup untuk mewakili. ""Hasil lab dari BNN dan BPOM pusat saja sudah cukup valid dan boleh menjadi patokan bahwa permen dot ini tidak mengandung narkoba,"" katanya."
Valid,"- Pemkot Surabaya mengatakan bahawa razia permen dot yang dijual di sekolah, pasar, PKL, dan supermarket adalah rutin setiap bulan, kerana mereka tidak mahu warga tempatan menjadi mangsa dadah. Tetapi ""kami sudah mempunyai SOP, baik pengaduan atau tidak, kewajiban Pemkot melakukan pengawasan makanan dan minuman,"" kata jurucakap hospital. ""Sebulan sekali kami turun ke lapangan, Februari kemarin sekitar 200 lokasi. "" Ini adalah razia yang disebut ""dadah"", yang menurut seorang doktor gigi tidak mengandung dadah, tetapi ""jika curiga ada makanan yang mengandung zat berbahaya dan narkoba itu adalah kewajiban,"" katanya, menurut Wartawan Surabaya. ""Kami sudah mempunyai SOP, baik pengaduan atau tidak, kewajiban Pemkot melakukan pengawasan makanan dan minuman. Sebulan sekali kami turun ke lapangan, Februari kemarin sekitar 200 lokasi,"" kata Kadinkes. ""Kami sudah memiliki SOP, baik pengaduan atau tidak, kewajiban Pemkot melakukan pengawasan makanan dan minuman. Sebulan sekali kami turun ke lapangan, Februari kemarin sekitar 200 lokasi,"" tambahnya. ""Kami sudah memiliki SOP, baik pengaduan atau tidak, kewajiban Pemkot untuk mengantisipasi makanan yang beredar di SD, pasar, PKL, dan supermarket."
Valid,"- Permen dot yang dijual dengan harga $ 1. 000 di Surabaya, Jawa Timur, telah menjadi viral, dengan banyak orang tua bimbang. Tetapi yang lebih membimbangkan ialah permen tersebut telah dituding mengandung dadah, lapor New York Times. Hasil ujian di Balai Laboratorium Narkoba BNN mendapati bahawa sampel permen itu negatif, tidak ada narkotika, atau bahan psikoaktif lainnya, dan bahawa ubat-ubatan tersebut tidak ada kaitan dengan ubat-ubatan tersebut. (Inilah yang dikatakan oleh polis mengenai ""kotak terlarang."
Valid,#NAME?
Valid,"- Pokemon adalah perkataan yang bermaksud ""aku yahudi,"" dan para pakar mengatakan bahawa Pokemon sebenarnya bermaksud ""jadilah yahudi,"" lapor Independent. Menurut Los Angeles Times, Pokemon berasal dari bahasa Syriac atau Suryani yang berarti ""Aku Yahudi"" dan pikachu disebutkan artinya ""jadilah yahudi. "" Walaupun tidak ada bukti ""aku yahudi"", para sarjana Mesir mengatakan Pokemon menyebarkan atheis dan menjauhkan dari Allah. ""Dari sudut pandang orang tua, permainan ini membuat anak-anak jauh dari Allah, dan menyebarkan ide-ide atheis,"" kata Mohammed Abu Laila dari Universiti Al Azhar Mesir. Ulama di seluruh dunia juga melarang Pokemon kerana dinilai mengkampanyekan teori evolusi. Pokemon juga dilarang di Qatar, Dubai, Jordania, dan Mesir."
Valid,"- Walikota Banda Aceh telah menjelaskan bahawa Pokemon bukan Pokemon, tetapi kerana Pokemon adalah bahasa Yahudi, kata Illiza Sa'aduddin Djamal. ""Dan pokemon sudah tersebar semua di media elektronik ternyata maksud saya yahudi,"" katanya dalam acara halal bi halal. Itu membuat banyak renungan, lapor Independent, dengan banyak komen ""tidak benar"" dan ""fitnah"". ""Saya pun muslimah. Pernyataan Ibu tidak benar, dan jadinya fitnah, Bu. Iqra, Bu. Banyak membaca. Ibu walikota, harus bijak,"" kata seorang. Yang lain menambahkan, ""Illizaa Pokemon artinya Pocket Monster. Orang Jepang ngomongnya 'Poketo Monsuta' makanya g ada c di 'poke' itu. Ini walikota?"" Seorang lagi yang tersinggung dengan pernyataan itu, yang mana Gereja Kristen Syriac Orthodox membantah, mengatakan bahawa Pokemon sebenarnya bukan bahasa rasmi Syria. ""Telah terbukti bahwa mainan ini merupakan bagian dari rencana Yahudi untuk merusak pikiran generasi muda kita karena menyinggung perasaan menghujat, mengolok-olok Allah dan nilai-nilai moral kita sehingga sangat berbahaya bagi generasi muda kita,"" kata seorang mantan anggota parlimen negara itu."
Valid,"- Permainan Pokemon Go yang kini beredar di dunia telah membuat orang memikirkan kembali masa, dan tidak ada yang tahu pasti. Dalam laporan di Times of London, Los Angeles Times melaporkan bahawa Pokemon Go -- yang memiliki ajakan yang tidak dapat ditolelir oleh Islam -- mempunyai arti tersendiri. Dalam bahasa Syriac atau bahasa Suryani Pokemon ini mempunyai arti ""Aku Yahudi"", sedangkan Pokemon yang bernama Pikachu memiliki arti ""Jadilah Yahudi"". Charmander Pokemon yang bernama Charmander memiliki makna tersendiri, ""Tuhan itu Lemah. "" ""Saya tidak pernah melihat perkara seperti ini sebelumnya,"" kata seorang pengulas di laman Facebook Pokemon Go. ""Saya tidak pernah melihat sesuatu seperti ini sebelumnya. "" Tetapi dalam catatan blog, Jesus Alveda dari San Francisco Chronicle mengatakan bahawa walaupun ""tidak ada bukti yang kuat"" bahawa Pokemon Go adalah Pokemon, para pemimpin dari negara-negara Arab yang terjejas telah menolak permainan tersebut. ""Saya tidak pernah melihat perkara seperti ini,"" katanya. ""Saya tidak pernah melihat perkara seperti ini. Saya tidak pernah melihat perkara seperti ini. "" (Seorang lelaki yang menggunakan Pokemon Go untuk membunuh isterinya telah didakwa."
Valid,"- Pokemon GO tidak akan menjadi hit, walaupun ada laporan bahawa Pokemon mempunyai makna ""Aku Yahudi"" dalam bahasa Syriac, lapor Deadspin. Cerita ini bermula pada tahun 2001, ketika pemerintah melarang permainan video Pokemon kerana mempunyai arti bahasa yang dilarang. Nama-Nama monster yang ada dalam Pokemon berasal dari pelbagai sumber, termasuk dalam bahasa Syriac atau Suryani. Pikachu, sementara itu, memiliki makna ""Jadilah Yahudi"" dalam bahasa Syriac. Charmander, yang bermaksud kadal amfibi, memiliki makna ""Tuhan itu lemah. "" (Pernahkah anda terfikir mengapa Pokemon GO kelihatan seperti tikus?)."
Valid,"- Pokemon adalah versi permainan Pokemon Go yang menggunakan karakter seperti Pokemon -- tetapi adakah Pokemon Pokemon Pokemon Pokemon Pokemon Pokemon Pokemon Pokemon? Beberapa penjelasan yang dia perolehi mengenai kontroversi Pokemon Go, yang melibatkan ""Pikachu"" yang bermaksud ""Jadilah Yahudi,"" dan ""Char"" (dalam bahasa Syria) bererti ""to burn"" (dalam bahasa Inggeris). Tetapi Pokemon Pokemon mungkin tidak mempunyai kaitan dengan Yahudi, kerana nama itu berasal dari bahasa Syria, kata Quartz. ""Pikachu"" bermaksud ""to burn"" (dalam bahasa Inggeris) dan ""tokage,"" yang bermaksud ""orang"" dan ""tokage"" (orang). Tetapi Pokemon Go yang asli, yang juga disebut Pikachu, adalah hitokage, yang berasal dari kata ""hito"" dan ""hito"", dan sementara nama Charmander mungkin merujuk kepada penyakit atau penyakit, Charmander sebenarnya merujuk kepada penyakit. ""Nampaknya Pikachu adalah nama yang sangat baik,"" kata seorang pakar Pokemon kepada Telegraph. ""Saya rasa mereka akan menganggap Pikachu sebagai nama yang sangat baik. "" (Seorang remaja Israel mengatakan bahawa dia membenci Pokemon."
Valid,"- Ketika dunia terus membahaskan Pokemon Go, ada yang mengatakan bahawa Pokemon yang disebut Pikachu adalah anti-Islam. Tetapi yang lain mengatakan bahawa Pokemon sebenarnya mempunyai makna yang lebih buruk. (Ia juga merujuk kepada pokemon, bukan Pokemon. ) ""Pika"" adalah gabungan dari kata Pika dan Chu, yang bermaksud ""Jadilah Yahudi"" dan Pikachu ""Jadilah Yahudi. "" Tetapi yang lain mengatakan bahawa Pokemon dilahirkan di masjid kerana anti-Islam, lapor Independent. ""Jadi, ya, itu kejauhan teorinya,"" kata seorang pegawai ITB kepada Jakarta Post. ""Sebabnya kerana banyak Pokemon di masjid. "" Tetapi yang lain mengatakan bahawa Pokemon mempunyai maksud yang lebih buruk. ""Jadi secara umum, perusahaan Nintendo tidak bekerja sama dengan CIA, meski CIA terkenal melakukan penyadapan-penyadapan terhadap perusahaan-perusahaan Amerika juga. Jadi boleh jadi terjadi penyadapan, tetapi tanpa sepengetahuan perusahaan sendiri. Jadi terjadi spy-and-contra-spy antara mereka."
Valid,"- Pokemon ""Jadilah Yahudi"" adalah kata lain yang digunakan dalam bahasa Syria, dan sekarang pikachu adalah salah satu dari banyak yang menimbulkan kebimbangan. Setelah seorang teman menyiarkan arti dari pokemon, dia mengatakan bahawa dia bukan peminat ""selamat"" Pokemon, tetapi ""kita terlalu mudah terprovokasi dan mudah berkongsi artikel2 bebas semaunya dan mempercayai begitu saja,"" tulisnya di Facebook. ""Saya bukan peminat berani mati pokemon, saya juga bukan permainan Pokemon dan saya juga ga setuju sama mereka yang jadi ga peka sama-sama mengelilingi gara2 keasikan pokemon,"" tulisnya. Pikachu, yang berasal dari perkataan pika (suara elektrik dalam bahasa jepang) dan ""charmander,"" adalah variasi dari ""hitokage"" (kadal) dan ""chitokage. "" ""Saya bukan peminat berani mati pokemon,"" tulisnya. ""Saya juga bukan peminat Pokemon, dan saya juga bukan permainan Pokemon dan saya juga bukan peminat Pokemon. "" Klik untuk maklumat lanjut dari Pikachu."
Valid,"- Pokemon mungkin adalah ""Pocket Monsters"", tetapi seorang lelaki Jepun yang tidak mempunyai hubungan dengan peminat Pokemon mengatakan bahawa itu adalah ""aku yahudi. "" Satoshi Tajiri, yang tinggal di pinggiran Tokyo, adalah seorang anak berusia 11 tahun yang tinggal di pinggir bandar Tokyo. Hobinya adalah menangkap serangga dan kecebong yang berkeliaran di sekitar rumahnya, lapor Independent. Tajiri, yang bermain permainan video Ultraman, adalah seorang penggelut gamer yang mengambil Capsule Monsters dan mula mendesin permainan yang diberi nama Capsule Monsters. Dia berjaya, dan Shigeru Miyamoto yang berusia 31 tahun, yang membantu Tajiri mendesin permainan, segera mengambil alih Capsule Monsters. Setelah bertahun-tahun mencuba dan gagal, Nintendo menjual permainannya, dan mereka akhirnya menukar Capsule Monsters menjadi Pokemon. ""Sekiranya anda suka Pokemon, enjoy aja, asal boleh bagi waktu antara bermain sama 'main',"" tulis Tajiri dalam catatan blog. ""Tidak perlu takut, atau khawatir akan translasi invalid orang-orang tentang arti dari Pokemon. "" (Klik untuk kisah Pokemon yang lain."
Valid,"- Pokemon Go adalah alat mata-mata Amerika, dan sekarang internet di seluruh dunia telah mengetahuinya. ""Ini adalah fenomena yang sangat nyata sehingga tidak ada yang tahu apa itu Pokemon Go,"" kata seorang pengguna Twitter di laman berita. com. ""Tetapi jika anda tidak dapat bermain Pokemon Go, anda pasti dapat menggunakannya. "" Dan itu bukan satu-satunya masalah yang menjadi tajuk utama. Seorang remaja Florida membunuh adik perempuannya yang berusia 13 tahun minggu lalu, lapor Mashable. ""Saya secara tidak sengaja telah menghapus data Pokemon Go di ponsel saya,"" kata remaja itu. ""Saya tidak dapat melakukannya. Saya tidak dapat melakukannya. "" Permainan Pokemon Go sudah ada di pasaran, tetapi Niantic. com sedang mengusahakan laman web yang menggunakannya untuk membuat aplikasi. Niantic,Inc, mengatakan ia meminta maaf dan mengatakan bahawa ia telah menemui ""penyelidikan yang lebih serius"" mengenai Pokemon Go, lapor Bbc. Di tengah-tengah pergolakan, Pokemon Go sudah menjadi alat mata-mata Amerika, tetapi sekarang ini hanya tersedia di Youtube dan di media sosial, lapor Motherboard. (Dan kemudian ada Google. ) Belum ada kata mengenai sama ada Pokemon Go akan muncul di As."
Valid,"- Pokemon Pokemon telah bertahan lama, tetapi mungkin tidak lama lagi Pokemon akan terus hidup. Permainan yang semakin popular - yang digambarkan oleh Mashable sebagai ""sangat digandrungi masyarakat dari anak-anak hingga orang dewasa bahkan sampai mengakibatkan kecanduan"" - telah menimbulkan banyak korban, bahkan ada yang mengalami kecelakaan terjun ke laut, tenggelam, atau bahkan jatuh dari ketinggian hingga mati. "" Pokemon Pokemon"" belum dirilis resmi di Indonesia, tetapi permainan Pokemon GO sangat digandrungi di Indonesia, di mana banyak yang mati akibat Pokemon, lapor Telegraph. Pokemon Pokemon belum dirilis secara resmi di Indonesia, tetapi permainan ini sangat digandrungi oleh anak-anak dan orang dewasa. ""Permainan Pokemon Pokemon sangat digandrungi masyarakat dari anak-anak hingga orang dewasa bahkan sampai mengakibatkan kecanduan,"" tulis Kevin Drum di Mother Jones. ""Sering kali, Pokemon Pokemon adalah permainan yang sangat kompleks, dan Pokemon Pokemon adalah permainan yang sangat digandrungi. "" Pokemon Pokemon, yang mempunyai nama Pikachu dan Pokemon, berasal dari seorang lelaki Jepun yang bernama Satushi Tajiri yang suka mengumpulkan haiwan serangga. Kemudian ia berkhayal bahawa dunia akan diserbu oleh serangga-serangga ini dan oleh binatang-binatang aneh dari angkasa luar dalam jumlah yang sangat banyak dan kemudian dijumpai oleh manusia. "" Pokemon Pokemon, yang namanya berasal dari bahasa Jepun, adalah ""kata (Pika) yang bermaksud Kantong atau saku. Maksudnya adalah ungkapan betapa kecilnya monster-monster ini hingga dapat terwadahi oleh saku. "" (Bahkan peminat Pokemon Pokemon tidak dapat mengetahui Pokemon."
Hoax,"- Permainan Pokemon GO telah menimbulkan kegemparan di Indonesia, di mana sejumlah kontroversi telah muncul, termasuk yang ada yang menyebut ""perkara yang sangat buruk. "" Minggu ini, sebuah editorial di Independent yang konservatif mengatakan bahawa permainan itu ""telah menyelamatkan nyawa banyak orang,"" dan sementara itu, ""tidak ada yang tahu mengapa. "" Ini adalah masalah yang jelas, kata Alex Alex di New Yorker, ketika dia melihat ""kekurangan kesedaran tentang Pokemon GO. "" Dia berpendapat bahawa pemerintah telah memutuskan untuk memblokir permainan dari Indonesia. ""Jadi, Main Pokemon GO Itu Adalah Tindakan Setan dan Haram? Sebenarnya,itu tergantung bagaimana anda memainkan Pokemon GO,"" tulisnya. ""Sebenarnya, jika anda dapat mengatur waktu, anda bisa menyelesaikan tugas anda sebelum main Pokemon GO, menyelesaikan kewajiban beribadah anda dulu baru main Pokemon GO, mungkin tidak akan menjadi masalah. "" Dan itu bukan satu-satunya masalah yang berkaitan dengan Pokemon. Minggu lalu, MUI Indramayu di Jawa Barat mengeluarkan fatwa melarang permainan tersebut, dengan mengatakan, ""Jadi permainan itu dikiaskan seperti orang mabuk arak sehingga melupakan pekerjaan dan kewajibannya. "" Dan seorang wakil ketua MUI Indramayu memberitahu Huffington Post, ""Jadi permainan itu dikiaskan seperti orang mabuk arak sehingga melupakan pekerjaan dan kewajibannya. "" Dan dia menegaskan, ""Allah SWT melarang arak karena memabukkan layaknya seperti permainan Pokemon Go, dalam firman Allah pada surat Al Maidah Ayat 90 yang berbunyi, 'hai orang-orang beriman sesungguhnya meminum arak (mabuk) itu perbuatan setan. "" (Permainan Pokemon GO nampaknya tidak sah."
